37.9348	0.0005757334795294235
37.9548	0.0005748230799220272
37.9748	0.0007800574303094189
37.9948	0.0006569857424914926
38.0148	0.0005765583745229306
38.0348	0.0006577992639125065
38.0548	0.0006979493868665952
38.0748	0.0006562100055454823
38.0948	0.0004496524575605424
38.1148	0.0006126839715357036
38.1348	0.0006944548914468529
38.1548	0.0006566897637549785
38.1748	0.0003681541066892464
38.1948	0.000532128692937575
38.2148	0.0007379408334514131
38.2348	0.000574319738490399
38.2548	0.0007390040807925189
38.2748	0.0009465797096012291
38.2948	0.0009470208447039063
38.3148	0.0007818434937811995
38.3348	0.0009082678153097353
38.3548	0.0009910349727341593
38.3748	0.001035340209136839
38.3948	0.0006222013999499004
38.4148	0.001371814775752255
38.4348	0.001083672551872179
38.4548	0.001042613424866273
38.4748	0.001417713975306765
38.4948	0.001086134721109375
38.5148	0.001090745075294654
38.5348	0.001259521334102992
38.5548	0.001258305401737069
38.5748	0.001382440166493236
38.5948	0.001210455431072612
38.6148	0.002248348327453235
38.6348	0.002118134359082756
38.6548	0.002003144064935497
38.6748	0.002518243567446761
38.6948	0.00318638723279574
38.7148	0.003478646062988993
38.7348	0.005241285939973436
38.7548	0.005764932131035926
38.7748	0.008031836875830523
38.7948	0.008649638145084911
38.8148	0.01277484230955847
38.8348	0.01396485141592451
38.8548	0.0171383782771656
38.8748	0.02001649173512628
38.8948	0.02307758418180128
38.9148	0.02160264500124753
38.9348	0.02453926715255652
38.9548	0.02124491169784927
38.9748	0.01927905823295103
38.9948	0.01729669302480974
39.0148	0.01739881647935245
39.0348	0.01294431553495869
39.0548	0.0130658658919937
39.0748	0.01436364902574204
39.0948	0.01607456697720695
39.1148	0.02097425977035268
39.1348	0.02771212222696142
39.1548	0.03712299730705734
39.1748	0.05876978575090869
39.1948	0.08311293298870787
39.2148	0.134721557034013
39.2348	0.213380756038058
39.2548	0.3113996559383337
39.2748	0.4122244663636793
39.2948	0.5482570109958512
39.3148	0.5360081041004986
39.3348	0.5057634991917237
39.3548	0.4751262034202859
39.3748	0.3266450133436568
39.3948	0.2116460473668557
39.4148	0.1213603641678957
39.4348	0.07081600513645241
39.4548	0.04296809903895005
39.4748	0.03040180251026891
39.4948	0.0209487941495671
39.5148	0.0138698627243756
39.5348	0.01223688467178131
39.5548	0.01089464848400259
39.5748	0.008352653903558372
39.5948	0.006831489586019006
39.6148	0.005944740064538882
39.6348	0.005535531663402625
39.6548	0.005288359494570215
39.6748	0.004195451625593196
39.6948	0.003934398343624798
39.7148	0.003481168809704822
39.7348	0.003214683142048192
39.7548	0.002748852962427746
39.7748	0.003225865805703879
39.7948	0.002694405674049181
39.8148	0.002593780785750877
39.8348	0.002367150119739434
39.8548	0.002444182658560379
39.8748	0.00257041255481341
39.8948	0.001454300186989374
39.9148	0.002129236808395011
39.9348	0.001703957182566263
39.9548	0.001578681416804007
39.9748	0.001493219035797852
39.9948	0.001487893180009074
40.0148	0.0009761759182390443
40.0348	0.001104580469229031
40.0548	0.001615726891312703
40.0748	0.001190956806627389
40.0948	0.0008513160681403352
40.1148	0.0009842806105614583
40.1348	0.001458655705917338
40.1548	0.001422631881428698
40.1748	0.0006484707499211853
40.1948	0.001081814842450579
40.2148	0.001430895273636347
40.2348	0.0009519501244095886
40.2548	0.0009937751801483198
40.2748	0.000948629389915559
40.2948	0.001206445520898112
40.3148	0.000904452265433048
40.3348	0.0005166473164206733
40.3548	0.0009053971801925723
40.3748	0.0005612928009183338
40.3948	0.0009070979517172927
40.4148	0.000474755547614325
40.4348	0.0007323661273089327
